facing,price_per_sqft,BHK,Location,area_type,area_sqft,transaction_type,ready_to_move,furnishing_level,price_rs
54,4551.0,3.0,Pal Surat,1,1100.0,1,0,0,8740000.0
54,4290.0,3.0,Palanpur Surat,1,948.0,1,0,0,7400000.0
54,3846.0,3.0,Adajan Surat,2,1820.0,2,1,0,7000000.0
54,4554.0,3.0,Bhimrad Surat,2,1859.0,1,1,0,8470000.0
83,4200.0,3.0,Palanpur Surat,1,860.0,0,1,0,6020000.0
156,4000.0,3.0,Althan Surat,2,1616.0,1,1,0,6459999.999999999
156,4251.0,3.0,Palanpur Surat,2,1889.0,1,1,0,8030000.0
54,4051.0,2.0,Althan Surat,2,1275.0,1,0,0,5170000.0
54,4062.0,3.0,Vesu Surat,1,1057.0,2,1,1,6600000.0
54,3599.0,2.0,Godadara Surat,2,1445.0,2,1,0,5200000.0
54,3329.0,3.0,Jahangir Pura Surat,2,1652.0,1,1,0,5500000.0
54,3900.0,3.0,Adajan Surat,2,1726.0,2,1,0,6730000.0
54,4690.0,3.0,Subh Encklave Surat,2,1919.0,2,1,0,9000000.0
54,4372.0,2.0,Jahangirabad Surat,1,751.0,2,1,0,5500000.0
54,4401.0,3.0,Pal Surat,2,1745.0,1,0,0,7680000.0
156,3827.0,3.0,Palanpur Surat,2,1960.0,2,1,0,7500000.0
54,4701.0,3.0,Adajan Surat,1,1175.0,2,1,0,8650000.0
60,4372.0,3.0,Adajan Surat,2,216.0,0,1,0,8500000.0
98,4798.0,2.0,Tha Grand Ultima Surat,1,720.0,1,1,0,6280000.0
54,4802.0,3.0,Adajan Surat,2,1770.0,2,1,0,8500000.0
54,4202.0,2.0,Parley Point Surat,1,980.0,2,1,0,5500000.0
54,4051.0,2.0,Althan Surat,2,1275.0,1,0,0,5170000.0
54,4291.0,2.0,Palanpur Surat,2,1296.0,1,0,0,5560000.0
54,3915.0,3.0,Bamroli Surat,1,1512.0,1,0,0,5920000.0
156,5128.0,2.0,Vesu Surat,2,1365.0,1,1,0,7000000.0
54,4000.0,3.0,Pal Surat,1,1100.0,1,0,0,7209999.999999999
54,4252.0,3.0,Palanpur Surat,1,996.0,1,0,0,7700000.0
59,4351.0,2.0,Palanpur Surat,2,1351.0,0,0,0,5880000.0
156,3517.0,3.0,Palanpur Surat,1,950.0,2,1,0,5100000.0
54,4665.0,3.0,Althan Surat,2,1715.0,1,1,0,8000000.0
83,5454.0,3.0,Pal Surat,1,970.0,0,1,0,9520000.0
156,4300.0,2.0,Bhimrad Surat,2,1295.0,1,1,0,5570000.0
54,3858.0,2.0,Pal Surat,1,770.0,2,1,0,5100000.0
97,4851.0,2.0,Vesu Surat,1,720.0,1,0,0,6350000.0
54,4145.0,3.0,Varacha Surat,2,1520.0,2,1,0,6300000.0
54,3641.0,3.0,Godadara Surat,2,1950.0,2,1,0,7100000.0
54,4389.0,3.0,Palanpur Surat,2,1800.0,1,1,0,7900000.0
54,3904.0,3.0,Adajan Surat,2,1857.0,2,1,0,7250000.0
54,4049.0,3.0,Adajan Surat,1,1500.0,2,1,0,9500000.0
54,4750.0,3.0,Pal Surat,2,2070.0,1,0,0,9830000.0
54,4167.0,2.0,Agam residensy Surat,2,1200.0,2,1,0,5000000.0
54,3749.0,3.0,Bhimrad Surat,1,1020.0,1,0,0,6940000.000000001
54,3751.0,3.0,Dandi Road Surat,2,1750.0,1,0,0,6559999.999999999
54,4587.0,3.0,Adajan Surat,1,1100.0,2,1,1,7500000.0
54,4496.0,3.0,Pal Surat,2,1668.0,2,1,0,7500000.0
156,4364.0,2.0,Palanpur Surat,2,1203.0,1,1,0,5250000.0
98,4804.0,2.0,Swapna Shrusti Surat,1,750.0,1,1,0,6250000.0
54,4167.0,2.0,Piplod Surat,1,800.0,2,1,0,5000000.0
54,3991.0,2.0,Althan Surat,2,1275.0,1,0,0,5090000.0
54,5430.0,2.0,veer arihanta Surat,1,759.0,2,0,0,7490000.000000001
54,4293.0,3.0,Palanpur Surat,2,1847.0,1,0,0,7930000.0
156,4500.0,2.0,Dumas Road Surat,2,1400.0,1,0,0,6300000.0
156,5127.0,3.0,Vesu Surat,2,1775.0,1,1,0,9100000.0
54,3999.0,3.0,Pal Surat,1,950.0,1,0,0,6600000.0
54,3451.0,3.0,Jahangir Pura Surat,1,942.0,1,0,0,5920000.0
60,4351.0,3.0,Palanpur Surat,2,1751.0,0,0,0,7620000.0
54,4781.0,3.0,Vesu Surat,2,1715.0,1,0,0,8200000.0
59,4300.0,3.0,Palanpur Surat,1,885.0,0,1,0,6540000.000000001
156,4351.0,3.0,Pal Surat,2,1745.0,1,0,0,7590000.000000001
156,3301.0,3.0,Jahangirabad Surat,1,922.0,1,1,0,5530000.0
54,3667.0,3.0,Godadara Surat,2,1500.0,2,1,0,5500000.0
54,4308.0,3.0,Pal Surat,2,1950.0,1,1,0,8400000.0
54,4308.0,2.0,Adajan Surat,1,720.0,2,1,0,5600000.0
54,4651.0,3.0,Pal Surat,2,1850.0,1,0,0,8600000.0
54,5027.0,3.0,Mantra Hights Surat,2,1850.0,2,1,0,9300000.0
54,4321.0,3.0,Dumas Road Surat,2,2164.0,1,0,0,9350000.0
60,8910.0,1.0,Palanpur Surat,2,106.0,0,1,0,8500000.0
54,3784.0,3.0,Anand Mahal Road Surat,2,1850.0,2,1,0,7000000.0
156,3459.0,3.0,Palanpur Surat,2,2255.0,1,1,0,7800000.0
98,4822.0,3.0,Vesu Surat,1,867.0,1,1,0,7600000.0
54,3991.0,2.0,Althan Surat,2,1275.0,1,0,0,5090000.0
54,4600.0,3.0,Pal Surat,1,1035.0,1,0,0,8650000.0
54,3300.0,3.0,Jahangirabad Surat,2,1800.0,1,0,0,5940000.0
156,4500.0,2.0,Dumas Road Surat,2,1345.0,1,0,0,6050000.0
54,3999.0,3.0,Pal Surat,1,950.0,1,0,0,6170000.0
54,3800.0,3.0,Jahangirabad Surat,1,1021.0,1,0,0,7059999.999999999
60,4550.0,3.0,Pal Surat,2,1900.0,0,0,0,8650000.0
156,4444.0,3.0,Peak Living Surat,2,1994.0,2,1,0,8860000.0
83,4100.0,3.0,Bamroli Surat,1,930.0,0,1,0,6780000.0
54,3682.0,3.0,Althan Surat,2,1757.0,1,0,0,6470000.0
54,5135.0,3.0,Godadara Surat,2,1850.0,2,1,0,9500000.0
54,4500.0,3.0,Palanpur Surat,1,960.0,1,1,0,7200000.0
97,3818.0,3.0,Adajan Surat,2,1650.0,1,1,0,6300000.0
54,4751.0,3.0,Pal Surat,2,1811.0,1,0,0,8600000.0
60,10031.0,1.0,Palanpur Surat,2,72.0,0,1,0,6500000.0
173,13533.0,3.0,Pal Gam Surat,2,78.0,2,1,0,9500000.0
54,3846.0,3.0,Anand Mahal Road Surat,2,1820.0,2,1,0,7000000.0
54,4365.0,2.0,Palanpur Surat,1,650.0,1,1,0,5250000.0
98,4090.0,3.0,Althan Surat,1,1037.0,1,1,0,7709999.999999999
54,3977.0,2.0,Althan Surat,2,1280.0,1,0,0,5090000.0
54,4050.0,3.0,bhavyaraj florida Surat,1,1006.0,2,0,0,7409999.999999999
54,3400.0,3.0,Pal Gam Surat,2,1649.0,1,0,0,5610000.0
156,4500.0,2.0,Dumas Road Surat,2,1290.0,1,0,0,5810000.0
54,4400.0,2.0,Pal Surat,1,720.0,1,0,0,5870000.0
54,3954.0,2.0,Palanpur Surat,1,723.0,1,0,0,5200000.0
59,4251.0,2.0,Palanpur Surat,2,1311.0,0,0,0,5570000.0
54,4240.0,3.0,Althan Surat,2,1777.0,2,0,0,7540000.000000001
83,4100.0,4.0,Bamroli Surat,1,1255.0,0,1,0,9360000.0
156,4475.0,2.0,Pal Surat,1,707.0,1,0,0,5750000.0
54,3500.0,3.0,Godadara Surat,2,1948.0,1,0,0,6820000.0
54,3851.0,3.0,Palanpur Surat,1,960.0,1,1,0,6160000.0
54,2831.0,4.0,Adajan Surat,1,1600.0,2,1,0,8350000.0
54,4745.0,2.0,Palanpur Surat,2,1159.0,2,1,0,5500000.0
173,4194.0,3.0,Adajan Surat,2,1550.0,2,1,1,6500000.0
60,10000.0,4.0,Adajan Surat,2,100.0,0,1,0,9000000.0
155,3644.0,3.0,Althan Surat,2,1811.0,1,1,0,6600000.0
54,4291.0,2.0,Palanpur Surat,2,1206.0,1,0,0,5170000.0
156,4500.0,2.0,Dumas Road Surat,2,1260.0,1,0,0,5670000.0
54,4000.0,2.0,Palanpur Surat,2,1315.0,1,0,0,5260000.0
54,3430.0,3.0,Jahangirabad Surat,1,946.0,1,0,0,5900000.0
60,4541.0,3.0,Pal Surat,2,1872.0,0,0,0,8500000.0
54,4781.0,3.0,Bhimrad Surat,2,1715.0,1,1,0,8200000.0
83,3295.0,3.0,Adajan Surat,1,1000.0,0,0,0,5700000.0
156,4000.0,2.0,Althan Surat,2,1616.0,1,1,0,6459999.999999999
173,3608.0,3.0,Godadara Surat,2,1940.0,2,1,0,7000000.0
54,3486.0,3.0,Jahangir Pura Surat,2,1750.0,2,1,0,6100000.0
54,4049.0,3.0,Adajan Surat,2,2346.0,2,1,0,9500000.0
54,4848.0,3.0,shilp Surat,2,1650.0,2,1,1,8000000.0
156,3649.0,3.0,Palanpur Surat,2,1425.0,1,1,0,5200000.0
154,8730.0,1.0,Palanpur Surat,1,630.0,2,1,0,5500000.0
155,3634.0,3.0,Althan Surat,2,1761.0,1,1,0,6400000.0
54,4291.0,3.0,Palanpur Surat,2,1704.0,1,0,0,7309999.999999999
156,4500.0,2.0,Dumas Road Surat,2,1200.0,1,0,0,5400000.0
54,4819.0,3.0,Pal Surat,1,1000.0,1,0,0,10000000.0
60,3145.0,3.0,Dindoli Surat,1,1638.0,0,0,0,5150000.0
156,3751.0,3.0,Pal Surat,1,1051.0,1,0,0,7170000.0
54,3157.0,3.0,Jahangirabad Surat,1,817.0,1,0,0,5450000.0
60,3169.0,4.0,Jahangirabad Surat,2,2367.0,2,1,0,7500000.0
97,4845.0,2.0,Vesu Surat,2,1259.0,1,1,0,6100000.0
83,4751.0,3.0,Vesu Surat,1,1150.0,0,0,0,9150000.0
156,4000.0,3.0,Palanpur Surat,2,1825.0,1,0,0,7300000.0
54,3666.0,3.0,Godadara Surat,2,1882.0,2,1,0,6900000.0
19,3442.0,3.0,Palanpur Surat,2,1609.0,2,1,0,5540000.0
173,4762.0,2.0,Adajan Surat,2,1260.0,2,1,0,6000000.0
54,4372.0,3.0,Althan Surat,2,1773.0,1,1,0,7750000.0
54,3611.0,3.0,Jahangirabad Surat,1,981.0,2,1,0,6440000.000000001
54,5200.0,2.0,Palanpur Surat,2,1250.0,2,1,0,6500000.0
54,3651.0,3.0,Bamroli Surat,2,1781.0,1,0,0,6500000.0
54,4852.0,3.0,Pal Surat,1,1000.0,1,0,0,10000000.0
60,3430.0,3.0,Godadara Surat,1,1665.0,0,0,0,5710000.0
156,3751.0,3.0,Pal Surat,1,1200.0,1,0,0,8250000.0
54,3509.0,3.0,Jahangirabad Surat,1,935.0,1,0,0,5970000.0
173,5033.0,2.0,Rameshwaram Height Surat,2,1371.0,2,1,0,6900000.0
83,3861.0,3.0,Jahangirabad Surat,1,1115.0,0,0,0,7170000.0
156,4500.0,2.0,Pal Surat,2,1275.0,1,1,0,5740000.0
54,3704.0,4.0,Godadara Surat,2,2700.0,2,1,0,10000000.0
54,4396.0,2.0,Pal Surat,2,1251.0,1,1,1,5500000.0
83,7500.0,2.0,Keshav Nagar Surat,2,1200.0,2,1,1,9000000.0
54,4551.0,3.0,Althan Surat,2,1803.0,1,0,0,8209999.999999999
54,3200.0,3.0,Devshree Iconic Surat,1,962.0,2,0,0,5600000.0
54,4039.0,3.0,Jahangirabad Surat,1,1000.0,1,0,0,7500000.0
60,4321.0,3.0,Dindoli Surat,1,1296.0,0,0,0,5600000.0
54,4651.0,3.0,Pal Surat,1,980.0,1,0,0,8600000.0
54,3910.0,2.0,Palanpur Surat,1,718.0,1,0,0,5110000.0
54,4781.0,3.0,Althan Surat,2,1715.0,1,0,0,8200000.0
83,3999.0,3.0,Pal Surat,1,907.0,0,0,0,6590000.000000001
156,4006.0,2.0,Althan Surat,2,1248.0,1,0,0,5000000.0
19,3611.0,3.0,Godadara Surat,2,1950.0,1,0,0,7040000.000000001
54,3516.0,3.0,Palanpur Surat,1,933.0,2,1,1,5660000.0
54,3488.0,3.0,Jahangirabad Surat,2,1835.0,1,0,0,6400000.0
54,3550.0,3.0,Althan Surat,2,1690.0,1,0,0,6000000.0
54,4200.0,2.0,Dandi Road Surat,1,1500.0,1,1,0,6300000.0
54,3954.0,3.0,Jahangirabad Surat,1,1000.0,1,0,0,6500000.0
60,3194.0,5.0,Dindoli Surat,1,2442.0,0,0,0,7800000.0
54,4200.0,2.0,Pal Surat,1,665.0,1,0,0,5080000.0
54,4600.0,2.0,Pal Surat,1,674.0,1,0,0,5910000.0
60,3800.0,3.0,Palanpur Surat,1,960.0,0,1,0,6420000.0
156,4000.0,3.0,Althan Surat,2,1729.0,1,0,0,6920000.0
54,4611.0,3.0,Bhimrad Surat,2,1865.0,2,1,0,8600000.0
54,3625.0,3.0,Palanpur Surat,1,1008.0,2,1,0,6300000.0
173,11111.0,2.0,Adajan Surat,2,100.0,2,1,0,10000000.0
54,4781.0,3.0,Althan Surat,2,1715.0,1,0,0,8200000.0
98,4610.0,2.0,Pal Surat,1,735.0,1,0,0,6160000.0
60,4177.0,3.0,Dindoli Surat,1,1628.0,0,0,0,6800000.0
54,3651.0,3.0,Palanpur Surat,1,950.0,1,0,0,6300000.0
54,4600.0,3.0,Pal Surat,1,985.0,1,0,0,8690000.0
83,4545.0,3.0,Bhimrad Surat,1,1160.0,0,0,0,9060000.0
156,4390.0,3.0,Bhimrad Surat,2,1803.0,1,0,0,7920000.0
54,4203.0,3.0,Palanpur Surat,2,1725.0,1,1,0,7250000.0
54,4372.0,2.0,Jahangirabad Surat,2,1258.0,1,1,0,5500000.0
54,4351.0,3.0,Althan Surat,2,1773.0,1,0,0,7709999.999999999
54,5204.0,2.0,Pal Surat,1,740.0,1,1,0,7000000.0
156,4650.0,3.0,Pal Surat,1,955.0,1,1,0,8080000.0
83,4800.0,2.0,Piplod Surat,1,659.0,0,1,0,5550000.0
156,5500.0,3.0,Vesu Surat,2,1818.0,1,1,0,10000000.0
54,4217.0,2.0,Palanpur Surat,1,700.0,1,1,0,5600000.0
54,5000.0,3.0,Palanpur Jakatnaka Surat,2,1300.0,2,1,1,6500000.0
54,4451.0,3.0,Althan Surat,2,1861.0,1,0,0,8280000.0
54,4252.0,2.0,Pal Surat,1,687.0,1,0,0,5320000.0
173,4200.0,2.0,Palanpur Gam Surat,1,700.0,1,1,0,5080000.0
54,4500.0,2.0,Pal Surat,2,1350.0,1,0,0,6080000.0
59,4800.0,3.0,Piplod Surat,1,844.0,0,1,0,7109999.999999999
156,3651.0,3.0,Althan Surat,2,1761.0,1,0,0,6430000.0
54,4337.0,3.0,Pal Surat,2,1960.0,2,1,0,8500000.0
54,5072.0,2.0,Vesu Surat,2,1321.0,1,0,0,6700000.0
54,4753.0,3.0,Pal Surat,1,1135.0,1,0,0,9800000.0
54,4000.0,3.0,Palanpur Surat,1,1050.0,1,1,0,7300000.0
54,3945.0,3.0,Palanpur Surat,1,1003.0,1,1,0,7200000.0
83,4851.0,3.0,Vesu Surat,1,950.0,0,0,0,7980000.0
156,3250.0,3.0,Jahangirabad Surat,2,1625.0,1,0,0,5280000.0
54,4710.0,3.0,Pal Surat,2,1971.0,1,0,0,9280000.0
54,5069.0,3.0,Vesu Surat,2,1953.0,1,0,0,9900000.0
54,4528.0,3.0,Pal Surat,1,996.0,1,0,0,8200000.0
156,3664.0,3.0,Palanpur Surat,1,974.0,2,1,0,6500000.0
54,3589.0,3.0,Jahangirabad Surat,1,904.0,1,1,0,5900000.0
83,4700.0,3.0,Vesu Surat,1,1118.0,0,0,0,9550000.0
156,5100.0,2.0,Vesu Surat,1,735.0,1,0,0,6940000.000000001
54,5013.0,3.0,Pal Surat,2,1955.0,2,1,0,9800000.0
54,6559.0,3.0,Jahangirabad Surat,2,144.0,1,1,0,8500000.0
54,4200.0,3.0,Althan Surat,2,1850.0,1,1,0,7770000.0
54,4813.0,3.0,Pal Surat,1,1029.0,1,1,0,9000000.0
156,4000.0,2.0,Palanpur Surat,1,750.0,1,1,0,5360000.0
83,4251.0,2.0,Adajan Surat,1,730.0,0,0,0,5570000.0
54,4646.0,2.0,Pal Surat,2,1325.0,1,1,0,6160000.0
54,4145.0,2.0,Adajan Surat,2,1351.0,1,0,0,5600000.0
54,3751.0,3.0,Dandi Road Surat,2,1849.0,1,0,0,6940000.000000001
54,4359.0,2.0,Narthan Surat,1,1170.0,1,0,0,5100000.0
173,3600.0,3.0,Palanpur Surat,1,980.0,1,1,0,6080000.0
83,4251.0,3.0,Adajan Surat,1,1100.0,0,0,0,7700000.0
156,4550.0,3.0,Althan Surat,2,2093.0,1,0,0,9520000.0
54,4250.0,3.0,Pal Surat,2,1704.0,1,0,0,7240000.000000001
54,4436.0,3.0,Althan Surat,1,1000.0,1,0,0,8650000.0
54,4291.0,2.0,Pal Surat,1,700.0,1,1,0,5360000.0
83,3800.0,3.0,Jahangirabad Surat,1,1150.0,0,0,0,7259999.999999999
156,4715.0,3.0,Pal Surat,2,2036.0,1,0,0,9600000.0
54,4312.0,2.0,Pal Surat,2,1206.0,1,0,0,5200000.0
83,4000.0,3.0,Palanpur Surat,1,1060.0,0,0,0,7300000.0
156,3561.0,3.0,Althan Surat,2,1690.0,1,0,0,6020000.0
54,3815.0,3.0,Palanpur Surat,2,1625.0,2,1,1,6200000.0
54,4200.0,2.0,Dandi Road Surat,1,1500.0,1,1,0,6300000.0
54,4550.0,3.0,Pal Surat,1,910.0,1,1,0,7890000.000000001
83,4500.0,2.0,Dumas Road Surat,1,770.0,0,0,0,6300000.0
156,4000.0,3.0,Althan Surat,2,1616.0,1,1,0,6459999.999999999
54,4184.0,3.0,Palanpur Surat,2,1725.0,1,1,0,7220000.0
54,3400.0,3.0,Dandi Road Surat,1,1500.0,1,0,0,5100000.0
59,3851.0,3.0,Palanpur Surat,1,1150.0,0,0,0,7390000.000000001
156,4645.0,3.0,Pal Surat,2,1825.0,1,1,0,8480000.0
54,3851.0,3.0,Palanpur Surat,2,1625.0,2,1,1,6260000.0
54,3941.0,2.0,Palanpur Surat,1,719.0,1,0,0,5150000.0
83,4651.0,3.0,Pal Surat,1,1110.0,0,0,0,8600000.0
54,4700.0,3.0,VIP Road Surat,2,2125.0,1,0,0,9990000.0
54,3870.0,3.0,Adajan Surat,2,1625.0,2,1,1,6290000.0
54,3600.0,3.0,swarna sopan Surat,1,948.0,2,0,0,6210000.0
54,3299.0,3.0,Jahangirabad Surat,1,940.0,1,1,0,5640000.0
83,4551.0,3.0,Pal Surat,1,1130.0,0,0,0,8560000.0
54,4551.0,3.0,VIP Road Surat,2,2100.0,1,0,0,9560000.0
54,4502.0,3.0,Pal Surat,2,2177.0,1,1,0,9800000.0
54,4359.0,2.0,Narthan Surat,1,1170.0,1,0,0,5100000.0
83,4000.0,2.0,Palanpur Surat,1,780.0,0,0,0,5350000.0
54,4700.0,2.0,VIP Road Surat,2,1425.0,1,0,0,6700000.0
54,3601.0,3.0,Palanpur Surat,1,1008.0,1,1,0,6260000.0
54,5454.0,2.0,Adajan Surat,1,748.0,1,1,0,7420000.0
54,3578.0,3.0,Palanpur Surat,1,1008.0,2,1,0,6220000.0
54,4450.0,3.0,Pal Surat,2,1855.0,1,1,0,8250000.0
83,5200.0,3.0,Vesu Surat,1,980.0,0,1,0,9230000.0
54,4405.0,2.0,Adajan Surat,1,700.0,1,1,1,5510000.0
83,4200.0,3.0,Palanpur Surat,1,1100.0,0,0,0,7690000.000000001
54,4251.0,3.0,Pal Surat,2,1847.0,1,0,0,7850000.0
83,4300.0,2.0,Pal Surat,1,722.0,0,0,0,5640000.0
83,4150.0,2.0,Adajan Surat,1,785.0,0,0,0,5420000.0
54,4322.0,2.0,Adajan Surat,2,1300.0,2,1,0,5620000.0
60,5454.0,2.0,Adajan Surat,1,740.0,0,1,0,7340000.000000001
54,3625.0,3.0,Palanpur Surat,1,1008.0,2,1,0,6300000.0
83,4369.0,2.0,Magdalla Surat,1,636.0,0,1,0,5050000.0
54,4110.0,3.0,Adajan Surat,2,1825.0,1,1,0,7500000.0
83,4211.0,2.0,Palanpur Surat,1,800.0,0,0,0,5640000.0
54,3815.0,3.0,Adajan Surat,1,1000.0,2,1,1,6200000.0
83,4211.0,3.0,Palanpur Surat,1,1070.0,0,0,0,7530000.0
54,3853.0,3.0,Adajan Surat,2,1726.0,1,1,0,6650000.0
83,4650.0,3.0,Pal Surat,1,1045.0,0,1,0,8080000.0
97,3795.0,3.0,Palanpur Surat,2,1660.0,1,1,0,6300000.0
83,3829.0,3.0,Palanpur Gam Surat,1,761.0,0,1,0,5300000.0
54,3940.0,3.0,Palanpur Surat,2,1726.0,1,1,0,6800000.0
83,4100.0,3.0,Palanpur Gam Surat,1,1130.0,0,1,0,8020000.0
54,3889.0,3.0,Palanpur Surat,2,1620.0,1,1,0,6300000.0
83,4051.0,2.0,Althan Surat,1,765.0,0,0,0,5170000.0
54,3766.0,3.0,Adajan Surat,2,1726.0,1,1,0,6500000.0
83,4150.0,3.0,Adajan Surat,1,1120.0,0,0,0,7730000.0
54,3596.0,3.0,Jahangirabad Surat,2,1738.0,2,1,0,6250000.0
60,3851.0,3.0,Althan Surat,1,1000.0,0,0,0,6970000.0
54,4102.0,3.0,Jahangirabad Surat,2,1609.0,2,1,0,6600000.0
83,4941.0,3.0,Bhimrad Surat,1,935.0,0,0,0,8400000.0
54,4661.0,3.0,Palanpur Surat,2,1845.0,1,1,1,8600000.0
83,5091.0,2.0,Bhimrad Surat,1,645.0,0,1,0,5970000.0
54,4333.0,3.0,Pal Surat,1,1350.0,2,1,0,9100000.0
83,4300.0,3.0,Pal Surat,1,948.0,0,0,0,7420000.0
54,4194.0,3.0,Palanpur Surat,2,1550.0,1,1,0,6500000.0
83,4700.0,3.0,Pal Surat,1,1040.0,0,0,0,8890000.0
54,4374.0,2.0,Adajan Surat,2,1225.0,1,1,0,5360000.0
83,4100.0,3.0,Palanpur Surat,1,1000.0,0,0,0,6770000.0
54,4201.0,3.0,Adajan Surat,2,1550.0,1,1,0,6509999.999999999
83,3991.0,3.0,Palanpur Surat,1,1220.0,0,1,0,8140000.000000001
54,4163.0,2.0,Adajan Surat,2,1328.0,1,1,0,5530000.0
54,4851.0,2.0,Vesu Surat,1,720.0,1,1,0,6300000.0
54,4200.0,3.0,Palanpur Surat,2,1861.0,1,1,0,7820000.0
54,4728.0,3.0,Pal Surat,2,2061.0,1,0,0,9750000.0
83,3391.0,3.0,Jahangirabad Surat,1,1000.0,0,0,0,5510000.0
54,4089.0,2.0,Adajan Surat,2,1345.0,1,1,0,5500000.0
54,4309.0,2.0,Adajan Surat,2,1225.0,1,1,0,5280000.0
54,4327.0,2.0,Palanpur Surat,2,1225.0,1,1,0,5300000.0
54,4767.0,3.0,Pal Surat,2,2056.0,1,0,0,9800000.0
54,5500.0,3.0,Vesu Surat,1,1265.0,1,0,0,12600000.0
54,5850.0,3.0,Pal Surat,2,2270.0,1,0,0,13200000.0
54,5818.0,3.0,Vesu Surat,2,2578.0,1,0,0,15000000.0
156,4500.0,3.0,Dumas Road Surat,2,3000.0,1,0,0,13500000.0
54,5000.0,3.0,Pal Surat,2,2200.0,1,0,0,11000000.0
156,3751.0,4.0,Pal Surat,1,1600.0,1,0,0,10700000.0
54,4751.0,4.0,Pal Surat,1,1503.0,1,0,0,13700000.000000002
54,4667.0,3.0,Dumas Road Surat,1,1190.0,1,0,0,10100000.0
156,5090.0,3.0,Vesu Surat,1,1220.0,1,1,0,11299999.999999998
83,5451.0,4.0,Pal Surat,1,1490.0,0,1,0,13899999.999999998
98,4600.0,4.0,Adajan Surat,2,2500.0,2,1,1,11500000.0
54,4561.0,3.0,Palanpur Surat,2,2302.0,1,0,0,10500000.0
54,5000.0,3.0,Dumas Road Surat,2,2600.0,1,0,0,13000000.0
22,5400.0,4.0,Vesu Surat,2,2500.0,2,1,0,13500000.0
156,5500.0,3.0,Vesu Surat,2,2300.0,1,0,0,12600000.0
156,6332.0,3.0,Vesu Surat,2,1895.0,1,1,0,12000000.0
83,11500.0,3.0,New citylight Surat,1,800.0,2,1,0,11500000.0
54,5900.0,3.0,Ghod Dod Road Surat,1,1382.0,1,0,0,14800000.0
54,4222.0,4.0,Godadara Surat,2,3150.0,2,1,0,13300000.0
61,6873.0,4.0,Adajan Surat,2,194.0,0,1,0,12000000.0
54,4998.0,3.0,Pal Surat,2,2061.0,1,0,0,10300000.0
54,5126.0,3.0,Pal Surat,2,2302.0,1,0,0,11800000.0
54,5400.0,3.0,Vesu Surat,1,1260.0,1,1,0,12400000.0
54,4936.0,3.0,Pal Surat,2,2492.0,1,0,0,12300000.0
97,5454.0,3.0,Piplod Surat,2,2160.0,2,1,0,11700000.0
54,4300.0,3.0,Pal Surat,2,2490.0,1,0,0,10700000.0
97,11574.0,4.0,Adajan Surat,1,2200.0,2,1,1,12500000.0
98,5130.0,3.0,Nova Shikharji Surat,1,1320.0,2,0,0,12300000.0
54,5000.0,3.0,Pal Surat,2,2000.0,2,1,0,10000000.0
99,4565.0,3.0,Althan Surat,1,1265.0,1,0,0,10500000.0
83,15152.0,5.0,Jahangir Pura Surat,1,3400.0,0,1,0,15000000.0
54,5833.0,3.0,Parley Point Surat,1,1600.0,2,1,0,14000000.0
-1,4286.0,5.0,Jahangir Pura Surat,2,2800.0,0,1,0,12000000.0
54,6818.0,3.0,Jahangir Pura Surat,1,1540.0,2,1,0,12600000.0
19,8671.0,3.0,Tadwadi Surat,1,1400.0,2,1,0,15000000.0
22,4762.0,4.0,VIP Road Surat,2,3150.0,2,1,1,15000000.0
12,12726.0,1.0,Rustampura Surat,2,73.0,2,1,0,10000000.0
54,9652.0,2.0,Adajan Surat,2,1150.0,2,1,1,11100000.000000002
19,17544.0,6.0,Nana Varachha Surat,2,95.0,2,1,0,15000000.0
0,14706.0,6.0,JT Nagar Surat,2,850.0,0,1,0,12500000.0
26,3333.0,10.0,Bombay Market Surat,2,3000.0,2,1,0,10000000.0
19,4630.0,3.0,Godadara Surat,1,2400.0,2,1,0,11100000.000000002
54,5140.0,3.0,Vesu Canal Road Surat,2,2500.0,2,0,0,12800000.0
54,5822.0,3.0,Simandhar Surat,2,2250.0,2,0,0,13100000.0
12,125000.0,4.0,Society Surat,2,80.0,2,1,1,10000000.0
0,4902.0,2.0,Varachha Main Road Surat,2,2550.0,2,1,1,12500000.0
173,10833.0,4.0,Palan Pur Patiya Surat,1,1600.0,2,1,1,13000000.0
-1,11574.0,3.0,Bharthana Surat,2,120.0,0,1,0,12500000.0
22,7500.0,4.0,Amroli Surat,2,1800.0,2,1,1,13500000.0
19,4848.0,6.0,Udhana Darwaja Surat,2,2475.0,2,1,0,12000000.0
54,12222.0,4.0,Pankaj nagar Surat,2,100.0,1,1,1,11000000.0
54,5000.0,3.0,Ghod Dod Road Surat,1,1600.0,2,1,0,11500000.0
19,9009.0,2.0,Jahangir Pura Surat,2,185.0,2,1,0,15000000.0
-1,4625.0,3.0,Tadwadi Surat,2,2400.0,0,1,0,11100000.000000002
-1,6000.0,4.0,Adajan Surat,2,2000.0,0,1,0,12000000.0
19,11556.0,3.0,Adajan Surat,2,125.0,2,1,0,13000000.0
19,4643.0,3.0,Ghod Dod Road Surat,2,2800.0,2,1,1,13000000.0
12,10317.0,2.0,Rander Road Surat,2,140.0,2,1,0,13000000.0
22,3371.0,4.0,Bhatar Surat,2,3500.0,2,1,0,11800000.0
